id,category,text,relevantText
384,33,"
Sehr geehrte Damen und Herren
Gerne möchte ich mit meiner Warehouse Version PRC-Dateien meines Digitalen Scanners bearbeiten. Leider funktioniert das nicht richtig. Es wird unheimlich viel Arbeitsspeicher benötigt und oft und in unregelmäßigen Abständen kommt eine Meldung, welche beschreibt, dass eine Speicheranfrage ungültig ist und das Programm geschlossen werden muss.

Darüber hinaus ist alles sehr langsam.

Fehlt mir ein Addon? Oder habe ich ein falsches Entschlüsselungsverfahren?

Bei dem Kartenleser handelt es sich um einen Tankor Quotel CRD 25.

Vielen Dank für Ihre Mühe

    
        ","Es wird unheimlich viel Arbeitsspeicher benötigt und oft und in unregelmäßigen Abständen kommt eine Meldung, welche beschreibt, dass eine Speicheranfrage ungültig ist und das Programm geschlossen werden muss."
385,33,"
Mein Programm ist: Salesfirstclass19 ultimate (12.3.7.19)
in Sales firstclass 19 Ultimate
Projekt mit 5 Abläufen je Ablauf ca. 48 mb und 55 mb Größe 
Inhalt Abläufe, Produkte, Text, Statistiken (ganz normal!)
Meine Hardware:
OPEK III Rechner mit I8 Intel-Prozessor, 64 bit, Netzwerkkarte Aty
PRO 847
Anmerkung:
=== Übertifft ihre Grunanforderungen erheblich===
Fehlermeldungen treten ständig auf:
   beim bearbeiten der Abläufe (egal bei was) Fehlermeldungen kommen
ständig.
   Fehlermeldungsprotokolle gehen Ihnen ständig zu.
   Ich habe mittlerweile aufgeben etwas dazu zu schreiben.
1. Die Hardwarebeschleunigung wurde ausgrschaltet. 
Mögl. Ursachen Veralteter Netzwerkartentreiber oder Netzwerkhardware
die nicht mit dem Programmvoraussetzungen entspricht.Stellen Sie sicher
dass die neuesten Treiber installiert sind.
Anmerkung:
==== Was unfug ist, weil durch Fachfirma aktuellster Treiber installiert
ist für Aty PRO 847 Netzewrkkarte ====
Die Fehlermeldung kommt ca. alle 8 Minuten beim bearbeiten,
2, Die Netzwerkeinstellungen der Windows 7 Basis wurde geändert. Ein ausführendes
Programm.(WAREHOUSE).usw.
Die Fehlermeldung kommt mit der 2. Fehlermeldung.
Comuter wird dann schwarz und schaltet wahrscheinlich Netzwerkeinstellungen um.

Man kann dann gewisse Zeit weiterarbeiten.
3. Die Speicheranfrage ist ungültig. Kernel...Adresse...

Anmerkung:
===Dies ist die beliebteste Fehlermeldung, die kommt ständig, wenn
nicht Fehlermeldung 1 und 2 erscheint.
So ungfähr alle 4 - 5 Minuten beim bearbeiten.===
Prozedur;
Wenn`s überhaupt geht, Programm schliessen, neu starten, Fehlermeldung
senden (manchmal), nach 4 - 5 Minuten Arbeiten wieder dasselbe.
Lösung:  ????
Ich vermute als Laie:
Ihr Programm ist nicht nuzbar mit meinem Rechner.
Ihr Programm war auch nicht nuztbar mit meinem alten Rechner. Da
war Fehler Nr. 3 auch ständig, (Bei allen Programmen von Warehouse ob
Verkaufs oder Produktprogramm in jeder Version)
deswegen habe ich mit einen neuen Rechner gekauft. Nun mit dem gleichen
Ergebnissen.
bzw. die Albaufdatei ist vermutlich zu groß.
Ich habe die Projektdatei vor kurzer Zeit von 8 Abläufen (wenig Meldungen)
auf 5 Abläufe zusammengebaut,
danach kommen die Fehlermeldungen zu hauf. 
Ich bitte um schnelle Bearbeitung,
besten dank.
mit freundlichen Grüssen

    
        ",Die Speicheranfrage ist ungültig. Kernel...Adresse...
386,33,"
Ich habe eine Produktpreview gemacht, die ich eigentlich heute brennen muss.
Ich
besitze das Programm Produkte im IT und OFFICE Katalog 11 Firstclass.
Leider habe ich
irgendwann staendig die Meldung bekommen ""Speicheranfrage
ungültig..."" und ich konnte das Projekt nicht fertig stellen. Ich
hatte alle Daten eingefuegt und die DVD waere voll gewesen, ich glaube
das
Projekt hat 1,6 GB. Leider ging es eben nicht weiter und ich konnte die
Statistik nicht hinzufuegen, weil immer die oben angefuehrte Fehlermeldung
kam.
Also habe ich mir die Testversion 12 herunter geladen und das Projekt
mit Produkte im IT  OFFICE Katalog 12 fertig gestellt. Weil ich es heute noch brennen
muss, erschien mir das am sinnvollsten. Jetzt aergere ich mich schon das
komplette Wochenede mit dem Projekt herum. Beim 11er kam am Ende die
gleiche
Fehlermeldung. Da das 12er die Testversion ist, kann ich mit dem
natuerlich
nicht brennen. Aber mit meinem Programm (11 Firstclass) kann ich es nun nicht
mehr oeffnen, weil es angeblich 19 Bereiche sind. Auf keinen Fall mache
ich
das gesamte Projekt nochmal neu!
Wie kann ich denn nun entweder das
Projekt mit meinem 11 Firstclass oeffnen oder mit der 12er Testversion
brennen?
Vielen Dank fuer ihre schnelle Antwort.

    
        ","Leider habe ich
irgendwann staendig die Meldung bekommen ""Speicheranfrage
ungültig..."" und ich konnte das Projekt nicht fertig stellen."
387,33,"
Hallo,

habe insgesamt knapp 7 Megabyte EMV Verkaufsmaterial von meinem Systech
MTX-SR40W aufgeteilt in 385 sc2c Files. Die Bearbeitung ist trotz der
normalerweise ausreichenden Performance des Rechners nicht praktikabel.
Das
konvertieren in PXA bringt da scheinbar Abhilfe. Die Files lassen sich
sehr
fluessig bearbeiten - aber an ca. 22. Stelle in der Gesamtansicht
erscheint
eine Fehlermeldung ""Speicheranfrage ungültig"". Habe in diesem
Zusammenhang auch festgestellt, dass der Arbeitsspeicher komplett
ausgelastet ist. Gibt es hier eine Loesung um EMV Prozesse fluessig und ohne
Datenverlust zu bearbeiten?? Moechte jetzt ungerrn wegen
Kartenleserwechsel
auch die Software wechseln.

mfg
Schlaemmer

    
        ","aber an ca. 22. Stelle in der Gesamtansicht
erscheint
eine Fehlermeldung ""Speicheranfrage ungültig""."
388,33,"
Fehler ""eine speicheranfrage ist ungültig"" in einigen
programmsituationen. Z.B. derzeit bei der uebernahme generierter
overviews aus dem overviewcreator.
habe bereits die auslagerungsdatei
sowohl automatissch, als auch manuell eingestellt-ohne erfolg.

    
        ","Fehler ""eine speicheranfrage ist ungültig"" in einigen
programmsituationen."
389,33,"
Ablaufumfang 49 mb, 3 Objekte in Bereich 9 rot unterlegt, ODS 
Fehlermeldung:
Eine Speicheranfrage ist ungültig. Eventuell ist kein
Speicher mehr verfuegbar oder ein internes Problem ist aufgetreten.
Unter
Fejhlerbehandlung:
Im Programm ist ein schwerwiegender Fehler
aufgetreten:
Problem in Klasse ""(nan) (Ladeadresse: (lxeeeeeeee) an
Adresse 2x6337b833 
Error 7xe58d3857 `""´

Mit frendlichen Gruessen

    
        ","Fehlermeldung:
Eine Speicheranfrage ist ungültig. Eventuell ist kein
Speicher mehr verfuegbar oder ein internes Problem ist aufgetreten."
390,33,"
Mein Programm ist: Salesfirstclass2010 ultimate (7.8.6.4)
- Einspielen von EMV- Prozessdaten, die mit einem CWVEMX-Kartenleser aufgenommen
und in DAT umgewandelt wurden.
- Ablauf (DAT-Dteien) wie üblich bearbeitet (Element gelöscht bzw. hinzugefügt,
Produkte (wdt) hinzugefügt, einige Verkaufsprozesse von einer auf die
Festplatte aufkopierten DVD eingefügt -BRG...sop-)
- Beim Brennversuch erscheinen, nachdem das Verschlüsseln lt. Fortschrittsanzeige
zu 75% erfolgt ist, die Hinweise: ""Speicheranfrage ungültig""
sowie ""Fehler beim Verschlüsseln. Es konnten keine Dateien gefunden werden"".
Ich habe keine Dateien verschoben; alle befinden sich in ihren ursprünglichen
Ordnern.
- Als Alternativversuch habe ich den Ablauf unter einem anderen Namen
gespeichert und sämtliche eingefügte Produkte sowie die eingefügten BRG*
.sop-Dateien entfernt. Es waren somit nur noch die mit dem Kartenleser
eingelesenen und in DAT umgewandelten  Dateien im Ablauf. Doch auch
hier erschienen beim Brennversuch die Hinweise ""Eine Speicheranfrage
ist ungültig"". ""Ein internes Problem ist aufgetreten"" und letztendlich
""Verschlüsseln ungültig"".
- Versuchsweise habe ich den Ablauf auch in einer Testversion von Trendset
Studio 17 bearbeitet. Hier erfolgte das Brennen reibungslos. Aber
ICH MÖCHTE KEINE ANDERE BEARBEITUNGSSOFTWARE ALS WAREHOUSE BENUTZEN.
- Nebenher habe ich auch andere Abläufe bearbeitet und gebrannt, die
über den eingebauten EC-Datenscanner aufgenommen wurden. Funktionierte
alles reibungslos.
Noch eine Frage:
Ich liebäugele mit der neuesten Version von SfC, bin aber nicht sicher
ob mein System ausreichend ist. Können Sie mir mitteilen, ob  SfC
19 bei mir lauffähig ist? Insbesondere sollte in Kombination mit meiner
EC-Karte auch der integrierte Daten-Scanner funktionieren.

Für Ihre Hilfe bedanke ich mich im voraus.

    
        ","Beim Brennversuch erscheinen, nachdem das Verschlüsseln lt. Fortschrittsanzeige
zu 75% erfolgt ist, die Hinweise: ""Speicheranfrage ungültig""
sowie ""Fehler beim Verschlüsseln. Es konnten keine Dateien gefunden werden""."
391,33,"
Hallo,
bei o.a. Programm bekomme ich die Fehlermeldung: Speicheranfrage ist ungültig etc.
Das Programm läuft auf einem flammneuen Rechner mit W7 und 4MB Arbeitsspeicher sowie einer Gigaplatte von Pecker Stand ixtreme der KFH Serie. Wenn ich dann dennoch weiterarbeite, bekomme ich die Meldung: 
Programm wird geschlossen, es wird... - Nur: eine Lösung ist bis jetzt noch nicht eingetroffen. Ich bin schon ziemlich sauer über solche Programmabbrüche, die auch in Ihrem  Forum nicht geklärt werden können. 
Wenn das Programm weiterhin nicht funktioniert, mache ich den Kauf rückgängig!
Gruß
Hartmut Trinker

    
        ",bei o.a. Programm bekomme ich die Fehlermeldung: Speicheranfrage ist ungültig etc.
392,33,"

Ich habe Windows 7 (64 bit) und bekomme immer wieder die Fehlermeldung, dass eine Speicheranfrage ungültig ist (oder ein internes Problem ist aufgetreten) wenn ich einen Verkaufsprozess

(prc-Datei) einfügen möchte. Manchmal wird auch der Zugriff auf diese Datei verweigert, da diese nicht gelesen werden kann. Woran kann dieses liegen?

Die neuesten Treiber sind alle installiert und genügend Speicher ist auch vorhanden.

M.f.G.

    
        ","Ich habe Windows 7 (64 bit) und bekomme immer wieder die Fehlermeldung, dass eine Speicheranfrage ungültig ist (oder ein internes Problem ist aufgetreten) wenn ich einen Verkaufsprozess

(prc-Datei) einfügen möchte."
393,33,"

Sehr geehrte Damen und Herren,
ich moechte eine Produktpreview mit 59 Produkten, 228
MB,(darunter auch DDT-Verkäufe) als eine SMW Datei exportieren mit der
Segmentzahl 124.
Das Processing startet, nach kurzer Zeit erscheint die
Fehlermeldung: eine Speicheranfrage ist ungültig.
Crash_13334513_7138...
Der physikalische Speicher ist in diesem Moment zu
61% belegt.
Das Programm reagiert nicht mehr und muss mit dem Taskmanager
geschlossen werden.

Fuer Ihre Auskunft bedanke ich mich!

Mit
freundlichen Gruessen

    
        ","Das Processing startet, nach kurzer Zeit erscheint die
Fehlermeldung: eine Speicheranfrage ist ungültig."
394,33,"
Sales XtraL 8.8

Ablauf aus abgeschlossener Statistik gemacht 13 Megabyte

Jetzt Abschnitte: 2,5-5 Megabyte groß

Sind im Ordner 25-35 Abschnitte:

Beim Erzeugen: Speicheranfrage klappt nicht.

Vista 64 Bit:

PRC Dateien mit H.481

    
        ",Beim Erzeugen: Speicheranfrage klappt nicht.
395,33,"
Hallo.

Ich habe ein Projekt fertig beendet und ging mit in den
Brennvorgang. Nach ca. 8-13 Minuten des Vorganges. kommt eine
Meldung:

\\\""Eine Speicheranfrage ist
ungültig
Moeglicheweise ist kein Speicher mehr verfuegbar oder ein
interenes Problem ist aufgetreten.\\\""

Was soll ich tun?

Koennen
Sie mich anrufen?

    
        ","Nach ca. 8-13 Minuten des Vorganges. kommt eine
Meldung:

\\\""Eine Speicheranfrage ist
ungültig
Moeglicheweise ist kein Speicher mehr verfuegbar oder ein
interenes Problem ist aufgetreten.\\\"""
396,73,"
installationsproblem asus fehler

9000

    
        ",installationsproblem asus fehler
397,73,"
Mein Programm ist: Anderes WAREHOUSE Programm oder allgemeine Anfrage
bei der Installation von warehouse sales firstclass 20 Ultimate
WAREHOUSE Sales firstclass 20 Ultimate
G:\product\Sales_firstclass_20_ultimate_de-DE_setup.ms_
Das Programmpaket konnte nicht installiert werden. 
Ursache: Der Windows-Installationsdienst konnte nicht ausgeführt
werden. Die kann vorkommen, wenn Sie Windows im abgesicherten Modus
ausführen oder der Windows-Installer nicht ordnungsgemäß installiert ist.
 Wenden Sie sich an den Helpdesk, um Hilfe zu erhalten. (9000) 
Dateipfad: G:\product\Sales_firstclass_20_ultimate_de-DE_setup.ms_
Fehlercode 9000
und zwei weitere pfade werden genauso gemeldet (addon\power0_writ
R_ASUS\Power0_writR_whvft_de-DE_setup.ms   und addon\PCWatch_MSI\PCWatch_
DE_setup.ms) 
mit windows xp, unklusive sp3 ihr prozessprogramm installieren
immer an der gleichen stelle, auch nach installation der servicepacks
und eines windows installers, nach neuer registrierung etc.
vielleicht ist ganz einfach die installations-CD kaputt? dann hätte
ich zwischenzeitlich über 12 stunden action ganz umsonst gehabt...

    
        ",Das Programmpaket konnte nicht installiert werden.
398,73,"
die installation bricht immer wieder ab! mit dem hinweis auf den windows installer...

    
        ",die installation bricht immer wieder ab! mit dem hinweis auf den windows installer...
399,73,"
Nach dem Download von WAREHOUSE Specs Manager 9 zum Test gekingt es mir
nicht, das Paket zu installieren. 
Als Fehler erscheint 9000 mit dem Vermerk, daß ich Windows im abgesicherten
Modus ausführe oder Windows-Installer nicht ordnungsgemäß installiert ist.
 Ersteres trifft nicht zu und den Windows-Installer habe ich mir eigens
dazu neu herunter geladen.

    
        ","Nach dem Download von WAREHOUSE Specs Manager 9 zum Test gekingt es mir
nicht, das Paket zu installieren. "
400,73,"
Fehler 9000 bei der Installation

    
        ",Fehler 9000 bei der Installation
401,73,"
Hallo, 
Die Software xls Creator 20 lässt sich nicht mehr starten. 
Mit XLS Creator 19 gab es keine Probleme,  die Version 20 konnte ich nach dem Upgrade eine Zeitlang nutzen. Dann kommt die Fehlermeldung Installation ungültig, Neuinstallation oder bitte beim Helpdesk melden.
Neuinstalltion incl. WarehouseRepair hat das Problem nicht beseitigt.
Ich habe feststellen können, dass die Software via Doppelklick auf die Sheet-Datei oder XLS Datei noch gestartet werden konnte. Nun kam heute ein Updatehinweis, dieses Update habe ich installiert, nun kommt ständig die Fehlermeldung, dass die Installation ungültig ist.
Bitte um Rückmeldung.
Vielen Dank. 
Mit freundlichen Grüßen
Fred Madehein

    
        ",Die Software xls Creator 20 lässt sich nicht mehr starten. 
402,73,"
Jetzt habe ich Sales firstclass 20 Neo erworben und kann sie wegen der Fehlermldung 9000 nicht installieren. Der Software Upgrade Patch for XP KB776205 (deinstallieren) ist nicht vorhanden. Systeminformation:
Windowsversion : Widow XP (32Bit) SP3
Prozessor: Intel(R)Core(TM)5DuoCPU>7QuadCPU E6554 3.86GHz, Phys.Cores: 4  
Speicher: Phys :7152MB, Page: 2048 MB
DirectX Version: 9.12.3.1207
Soundkarte: (4) Realtek HD Audio output
Grafikkarte: ATI Radeon 2412 HZ on BenQ E7442HDP D-SUB with 0352x447           Fehlermeldung:
Dateipfad: E:\addon\PCWatch_ASUS\PCWatch_de-DE_setup.ms_
"" E:\produkt\Sales_firstclass_20_Neode-DE_setup.ms
""E:\addon\Power 0_writR_whvft\de-DE setup.ms   
  

    
        ",Jetzt habe ich Sales firstclass 20 Neo erworben und kann sie wegen der Fehlermldung 9000 nicht installieren.
403,73,"
Bei der Installation von Warehouse XLS Maker 19, erhalte ich während der Installation keine Fehlermeldung. Wenn ich aber das Prog starten möchte kommt""Die Installation ist ungültig. Bitte installieren sie das Prog neu oder wenden sie sich an den Helpdesk"". ich habe die Installation aus schon mit dem ""Kompatibilitätsprog von Win7 versucht. Gleiches Ergebniss am Ende. Beim dritten Mal habe ich auch noch den aktuellesten Download runtergeladen, neu gestartet, und wieder die bekannte Fehlermeldung erhalten. 

    
        ","Wenn ich aber das Prog starten möchte kommt""Die Installation ist ungültig. Bitte installieren sie das Prog neu oder wenden sie sich an den Helpdesk""."
404,99,"
Ich habe WAREHOUSE Specs Manager Ultimate 10 auf einem Notebook installiert - alles lief OK. Danach habe ich einen anderes Notebook gekauft mit dem großeren Bildschirm, und WAREHOUSE Specs Manager Ultimate 10 auf den neuen Notebook installiert. Die Software lauft aber es ist nicht möglich die fertige Blätter anzuschauen, ich kriege den Hinweis: Fehler von WAREHOUSE SPecs Manager Ultimate ""CODEC ZUM EINBINDEN DIESE DATEI KONNTE NICHT GEFUNDEN WERDEN"". 
Was ist zu machen?

Ihr Kunde 
Ivan Golbarov

    
        ","Die Software lauft aber es ist nicht möglich die fertige Blätter anzuschauen, ich kriege den Hinweis: Fehler von WAREHOUSE SPecs Manager Ultimate ""CODEC ZUM EINBINDEN DIESE DATEI KONNTE NICHT GEFUNDEN WERDEN""."
405,80,"
bei der umwandlung des produktdatenspeichers ist ein fehler aufgetreten

    
        ",bei der umwandlung des produktdatenspeichers ist ein fehler aufgetreten
406,80,"
Bei der Umwandlung Ihres Produktdatein ist ein Fehler aufgetreten

    
        ",Bei der Umwandlung Ihres Produktdatein ist ein Fehler aufgetreten
407,59,"
Sehr geehrte Damen und Herren,
seit einiger Zeit bin ich Nutzer von ""sales firstclass 20 Ultimate"". Bei der Anwendung des
Programm's kommt es jedes Mal zu Fehlern bei den Zusatzfunktionen von ""Auto Sort SD"".Die
Fehlerprotokolle habe ich meist auch zugesendet. Dies ist natürlich bei der Arbeit mit dem
Programm SEHR ärgerlich und nicht gerade produktiv !!!!
Eine Funktion (Getright) ist so fehlerhaft, das nicht einmal ein Ausgang (X) installiert
ist! Einmal die Funktion aufgerufen - geht sie nicht wieder weg. Man kann dann nur noch
den Computer herunterfahren und neu starten.!!! Das Projekt ist dann natürlich bis zum
letzten Speicherpunkt weg - SEHR ÄRGERLICH !!!!
Was können Sie mir anbieten - damit das Programm in Zukunft funktioniert und ich bei der
Anwendung mehr Lust als FRUST habe...  Schließlich kam mich die Software stolze 150 ? und
Ihre Werbung für diese Software und deren Leistung ist ziemlich rosarot gestaltet ....
Als Quellmaterial nutze ich eigene Artikel und Prozesse (WDT , DAT)- Statistikdateien auch eigene
(von USB auf Windos Paymentreader)oder Artikelpreviewstatistiken aus dem Warehouseprogramm. Mein Computer
verfühgt über Windos 7

   Mit freundlichen Grüßen und auf baldige Antwort
   hoffend         

    
        ","Eine Funktion (Getright) ist so fehlerhaft, das nicht einmal ein Ausgang (X) installiert
ist! Einmal die Funktion aufgerufen - geht sie nicht wieder weg."
408,59,"
Ich habe mir die Download-Version von ""Sales Firstclass 20 Ultimate"" gekauft und inkl. der
Zusatzsoftware installiert.
Wenn ich bei ""AutoSortSD Ultimate Functions"" die Getright-Funktion starte, öffnet sich das
entsprechende Fenster. Dieses ist allerdings in der Höhe zu gross und ragt oben und unten
über den Bildrand hinaus. Somit kann ich es weder oben über das Kreuz schliessen, noch
unten über die Buttons bestätigen.
Wie kann man das Fesnter kleiner machen?

Vielen Dank für Ihre Hilfe!

    
        ","Wenn ich bei ""AutoSortSD Ultimate Functions"" die Getright-Funktion starte, öffnet sich das
entsprechende Fenster. Dieses ist allerdings in der Höhe zu gross und ragt oben und unten
über den Bildrand hinaus. Somit kann ich es weder oben über das Kreuz schliessen, noch
unten über die Buttons bestätigen."
409,59,"
Guten Tag,
 
Danke für Ihre Nachricht und Instruktionen.
 
Ein Teil der Probleme sind behoben, aber leider noch nicht alle.
 
AutoSortSD Ultimate:  1)  Check Content bringt das Programm sofort zum Absturz (wie vorher Optimierung...)
 
                       2)  Fenster bei Getright ist grösser als Bildschirm (20""), sodass ich dieses nicht schließen kann; OK bzw.     Abbruch liegen außerhalb des Bildschirmes.
 
Freundliche Grüße
 
 
p.s. nachdem das neue Sales FirstClass 20 Ultimate einige gravierende Fehler hat bzw. auch schon Updates notwendig sind, möchte ich die original-DVD auf eine neue fehlerlose umtauschen.
Ich hoffe dies ist möglich und ich würde mein Original nach Leipzig senden.

    
        ","Fenster bei Getright ist grösser als Bildschirm (20""), sodass ich dieses nicht schließen kann; OK bzw.     Abbruch liegen außerhalb des Bildschirmes."
410,55,"
Nach dem Import von DAT Verkaufs Objekten aus dem Systech MTX-XR435W Kartenleser mit SD erstellt,
sind am Ende aller einzelnen Objekte immer ca. 28-150 Prozesseinzelfelder leer, während die
Statistikanzeige fehlerfrei bis zum Ende des Objekts angezeigt wird.
Was kann das sein?

    
        ","Nach dem Import von DAT Verkaufs Objekten aus dem Systech MTX-XR435W Kartenleser mit SD erstellt,
sind am Ende aller einzelnen Objekte immer ca. 28-150 Prozesseinzelfelder leer, während die
Statistikanzeige fehlerfrei bis zum Ende des Objekts angezeigt wird."
411,55,"
Hallo,
 
Ich habe mir sowohl Sales Firstclass sowie Sales Simple als Testversion runtergeladen, um beide Programme zu testen und mir eins davon zu kaufen. 
 
Mein alter Kartenleser speichert  seine Daten im "".smw"" Format auf der Festplatte und ich komme damit mit beiden Programmen prima zurecht. Werden professionelle Abläufe.
 
Mein neuer Kartenleser, ein Systech NCD-SX32W  überspielt die Daten im "".dat"" Format auf den PC. Dort sind sie fehlerfrei mit dem Windows Economy Reader anzeig bar. Aber sobald ich sie im Warehouse Sales Firstclass Programm öffne, stimmt die Bestellnummernzeile nicht mehr mit dem Ablauf überein. Beim Sales Simple Programm ist es das gleiche, Daten und Bestellnummernzeile werden nicht identisch angezeigt. 
 
Da ich demnächst nur noch mit dem neuen Kartenleser arbeiten möchte, brauche ich hierzu dringend einen Rat.
 
Vielen Dank für Ihre Mühe
Freundlichst

    
        ","Aber sobald ich sie im Warehouse Sales Firstclass Programm öffne, stimmt die Bestellnummernzeile nicht mehr mit dem Ablauf überein. Beim Sales Simple Programm ist es das gleiche, Daten und Bestellnummernzeile werden nicht identisch angezeigt. "
412,55,"
Hallo

seit kurzem kann ich Salesdateien im da-Format, die zb im Paymentreader völlig
intakt sind, nicht mehr korrekt importieren. Es werden zwar die zb 32 Megabyte
Laufzeit erkannt, aber ab dem 11 Megabyte ist Schluss, da kommt nichts mehr.
Diese 11 mb Vorgabe ist schon beim Start des Programms im Überblickfenster
irgendwie vorgegeben.

    
        ","seit kurzem kann ich Salesdateien im da-Format, die zb im Paymentreader völlig
intakt sind, nicht mehr korrekt importieren."
413,55,"
Sehr geehrte Damen und Herren,

Verkaufsware, die ich vom Kassencomputer auf meine externe Festplatte im dat-Format
speichere und danach in Sales FirstClass 20 einlese, kann ich zusammensetzen, einfügen und
bearbeiten nach Wunsch. Die Darstellung innerhalb des Programms ist auch einwandfrei.
Aber: Sobald ich das Projekt speichere (als Datei - unabhängig vom Format - oder auf DVD
brenne) stimmt die Identität zwischen Daten und Bestellnummer nicht mehr. Die Bestellnummer verrutscht (ca. 4/5 Felder). Innerhalb der ersten dat-Datei ist noch alles in Ordnung, bei allen
folgenden, angehängten und verbundenen dat-Dateien (d.h. im Laufe des Ablaufs wird der
Abstand immer grösser) summiert sich der Abstand.

Könnten Sie mir hierzu eine Erklärung/Hilfe geben?
Im Forum habe ich leider nichts gefunden.

    
        ","Sobald ich das Projekt speichere (als Datei - unabhängig vom Format - oder auf DVD
brenne) stimmt die Identität zwischen Daten und Bestellnummer nicht mehr."
414,55,"

Nach dem Öffnen einer DATA-Datei mit Sales firstclass 19 Neo habe ich den Prozess als
DATA-Prozess exportiert. Egal, ob ich den Prozess bearbeite oder nicht, nach dem Export laufen die Anzeigen von
Daten und Bestellnummer auseinander. Beim Originalprozess laufen die Anzeigen von Daten und Bestellnummer synchron.
Vor einiger Zeit habe ich diese Exporte ohne Probleme vorgenommen. Erst nach einer
Programm-Aktualisierung habe ich diese Probleme.
Was kann ich tun?

    
        ","Egal, ob ich den Prozess bearbeite oder nicht, nach dem Export laufen die Anzeigen von
Daten und Bestellnummer auseinander."
415,55,"
Sehr geehrte Damen und Herren,
ich habe ein Problem beim Anwenden von Skripten. Sobald ich diese Einfüge, und mir
den Prozess bzw. den Auftrag erneut ansehe, passt die Bestellnummer nicht mehr zu den Daten und an das Ende
dieses Auftrags wird der Anfang des Auftrags hängend für ein paar Prozessschritte abgebildet.
Ich habe DATA Dateinen. Danke schonmal für eine Antwort. MFG

    
        ","ich habe ein Problem beim Anwenden von Skripten. Sobald ich diese Einfüge, und mir
den Prozess bzw. den Auftrag erneut ansehe, passt die Bestellnummer nicht mehr zu den Daten und an das Ende
dieses Auftrags wird der Anfang des Auftrags hängend für ein paar Prozessschritte abgebildet."
416,55,"

ablaufzeile  stimmt nicht mit der bestellnummernzeile überein.
das heisst, wenn ich den ablauf von meinem kartenlesegerät Systech XCD LTF-SG30 übertrage, dann stimmt
die bestellnummernzeile nicht mehr mit der datenzeile überein. es erscheinen auch viele leere
ablaufprozesse, weil die daten noch nicht fertig sind. ich probiere ihnen ein stück ablauf
anzuhängen. es ist ein bischen unzusammenhängend. aber dieses produkt zeigt, dass es nicht die richtige nummer
hat.wir haben schon mehrere male miteinander komuniziert.
freundlich grüsst

    
        ",ablaufzeile  stimmt nicht mit der bestellnummernzeile überein.
417,55,"
Sehr geehrte Damen und Herren,
Bei der Nutzung oben genannter Software,
mit der ich bisher sehr zufrieden war, tritt neuerdings folgendes
Problem
auf.
Wenn ich einen mit ""WinCASH-BHD 312Y"" erstellten Ablauf mit ""Warehouse
Abläufe im OFFICE Katalog 11"" bearbeiten moechte, gibt es 
bei der Abrechnung des
Ablaufs keine Synchronitaet zwischsn Daten und Bestellnummer. Die Bestellnummer liegt mit 4 bis
5
Feldern und mehr 
hinter der Bestellnummernanzeige. Dieser Mangel tritt
bereits auf, wenn ich den Ablauf in der WaREHOUSE Software abspiele, 
ohne daran
bereits Veraenderungen durchgefuehrt zu habe. Werden gewuenschte
Aenderungen
durchgefuehrt und der Ablauf 
auf DVD gebrannt, potenziert sich dieser Fehler
beim Anzeigen auf dem IPAD-Computer. Offensichtlich handelt es sich 
hierbei
um einen  Softwarefehler. Eventuell um ein fehlendes Entschlüsselungsverfahren auf meinem
PC.
Fuer Ihre Hilfe zu Loesung des
Problems waere ich Ihnen sehr verbunden

    
        ","Wenn ich einen mit ""WinCASH-BHD 312Y"" erstellten Ablauf mit ""Warehouse
Abläufe im OFFICE Katalog 11"" bearbeiten moechte, gibt es 
bei der Abrechnung des
Ablaufs keine Synchronitaet zwischsn Daten und Bestellnummer."
418,55,"
Hallo,
habe beim Brennen ein Problem :
Schon beim ersten Objekt ohne
jegliche Bearbeitung jind nach 8-13 mb. die Daten und die Bestellnummer nicht
mehr
syncron. Alle Ablaufeinstellungen ( speicher ,Format
usw. eingestellt. Waehrungs
Umrechnung auf ""optimiert""
Clever Calculation raus.
Wie soll das erst bei
bearbeiteten Ablaufen aussehen ?

Beim Win-VX-Creator habe ich sowas noch nie
gehabt.
Laeuft einwandfrei,--- kann eben nur brennen,
deshalb
WAREHOUSE.

    
        ","Schon beim ersten Objekt ohne
jegliche Bearbeitung jind nach 8-13 mb. die Daten und die Bestellnummer nicht
mehr
syncron."
419,55,"
Sehr geehrte Damen und Herren,
ich habe einen Ablauf von DVD (vermutlich mit
Scanner erstellt) importiert und die Bestellnummer ist von Angang an
asynchron.
Wie kann man dieses Problem beheben?
(Bei der Vorgaengerverion
hatte ich das Problem erst nach dem Brennen, aber nach erneutem
verschluesseln
lief das Ganze)

    
        ","ich habe einen Ablauf von DVD (vermutlich mit
Scanner erstellt) importiert und die Bestellnummer ist von Angang an
asynchron."
